Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
GE split present,6.407242951835353e-4,6.406469982114297e-4,6.409601471654811e-4,3.9209764930705645e-7,2.1498136110089623e-7,7.15608175694978e-7
GE Craig present,2.757502819140621e-4,2.7572735635051976e-4,2.757993947590918e-4,1.0703267041363273e-7,5.0459598027052566e-8,1.8038265917336045e-7
GE Twan present,2.5842974957939315e-4,2.5838834188942136e-4,2.585186168921246e-4,2.0485483403403926e-7,9.086986436362796e-8,4.1876559361269486e-7
GE Milan present,2.0462722031018904e-4,2.0457657196182698e-4,2.0470476659872907e-4,2.1035244474396743e-7,1.46650430188288e-7,3.269052542093438e-7
GE split absent,6.926180517148254e-4,6.925183992908818e-4,6.929096047570287e-4,5.49911464489156e-7,1.9217835003483594e-7,1.0998667038073942e-6
GE Craig absent,2.536743424703014e-4,2.536483433100261e-4,2.537307984628862e-4,1.2344569475458844e-7,6.435140279416554e-8,2.235249074327881e-7
GE Twan absent,2.4297159717843713e-4,2.42935788711496e-4,2.4300660062621766e-4,1.269540022070934e-7,1.0091726218468892e-7,1.692220296939811e-7
GE Milan absent,1.9896720351680867e-4,1.9890687841740703e-4,1.9902808650071639e-4,2.161204000841595e-7,1.915251273887353e-7,2.454923952659626e-7
GE split far,6.095332768631346e-4,6.094865866935794e-4,6.096326548419211e-4,2.2636417903916465e-7,1.1131613682628481e-7,4.414966202620448e-7
GE Craig far,2.562274567132213e-4,2.561955537378173e-4,2.5631113040954894e-4,1.7252771431452095e-7,6.321848842671912e-8,3.149085655606266e-7
GE Twan far,2.1246829322911715e-4,2.124102182091466e-4,2.125360983863175e-4,2.1478054216247413e-7,1.7357477769888027e-7,3.001597096367241e-7
GE Milan far,1.4352894256643405e-4,1.4350181071879592e-4,1.4363338690260574e-4,1.5532746911710848e-7,4.651813416318863e-8,3.3898686324067816e-7
GE split !present,6.355270830954844e-4,6.354625962095306e-4,6.357458931697937e-4,3.469991763070846e-7,1.5889185905846098e-7,7.589532284537487e-7
GE Craig !present,2.766892869986855e-4,2.7666273635647986e-4,2.767421798798951e-4,1.163704461989952e-7,6.441857302541823e-8,2.1856501110325375e-7
GE Twan !present,2.6116746724788164e-4,2.611235431868703e-4,2.6126867123641974e-4,2.1263996282784225e-7,1.1715974028137279e-7,3.9287915929206895e-7
GE Milan !present,2.0895128940791904e-4,2.0889170603224423e-4,2.0901808528735343e-4,2.0858700187119326e-7,1.7721690700814525e-7,2.409922960311683e-7
GE split !absent,6.935819400246106e-4,6.934817994210067e-4,6.938038244689023e-4,5.343984174183323e-7,1.888596931300112e-7,9.576035858132746e-7
GE Craig !absent,2.5607695935294343e-4,2.56046710870033e-4,2.561449409647164e-4,1.4641830480922232e-7,6.791280589539639e-8,2.428459192877313e-7
GE Twan !absent,2.4548928759222504e-4,2.454533785724673e-4,2.4552846927231606e-4,1.2430052970816966e-7,8.93386952490883e-8,1.963877033621309e-7
GE Milan !absent,1.866155985308438e-4,1.8658806412335537e-4,1.8666755298523435e-4,1.230240518346053e-7,8.44120942620712e-8,2.0204004171671642e-7
GE split !far,6.11057996126076e-4,6.110024085936526e-4,6.111575317005141e-4,2.5185093154971497e-7,1.511470952415586e-7,3.973136988687408e-7
GE Craig !far,2.5789496075110226e-4,2.578652829337065e-4,2.5800662150298934e-4,1.646550630082024e-7,6.047943837063583e-8,3.2009354417950094e-7
GE Twan !far,2.1576152258610088e-4,2.1572651349739176e-4,2.1579559647424986e-4,1.1375791286634097e-7,9.919387359273921e-8,1.334362360977283e-7
GE Milan !far,1.4582530089173973e-4,1.4581680631489734e-4,1.4584162878157102e-4,3.637324245190668e-8,2.3075926748939604e-8,7.205459540465065e-8
