Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
union-disj_nn,1.014273036598278e-7,1.0138021641979056e-7,1.0147784010192143e-7,1.721939483763255e-10,1.4378381601431038e-10,2.129066835062856e-10
union-disj_nn,1.02020776836569e-7,1.0198761807306864e-7,1.0206861398221208e-7,1.36269277444453e-10,9.741667543439617e-11,2.1007473643724129e-10
union-disj_ns,9.097758118254501e-8,9.076582894862488e-8,9.13558667209364e-8,9.33408902438503e-10,6.551269179431556e-10,1.2581124178042858e-9
union-disj_ns,9.153690273145067e-8,9.107170312944177e-8,9.23546635048009e-8,1.9956532185581048e-9,1.1802506408983869e-9,3.1074011111642112e-9
union-disj_sn,9.061571040940938e-8,9.05772204809281e-8,9.070854185781329e-8,1.979062445976191e-10,1.0176193428653267e-10,3.722457341247131e-10
union-disj_sn,9.072759961913058e-8,9.065810899346882e-8,9.086639142618545e-8,3.137650783619787e-10,1.8818113625985708e-10,5.524561615622577e-10
union-disj_nt,7.279694787488293e-8,7.256625550716639e-8,7.319685343146495e-8,9.619085107979158e-10,7.001540333113266e-10,1.3292365137954548e-9
union-disj_nt,7.272835498933226e-8,7.250622669051063e-8,7.322126215035625e-8,1.060953143776273e-9,6.506521961270421e-10,1.599165532161354e-9
union-disj_tn,7.5073645293724e-8,7.505497184411785e-8,7.509924886778111e-8,7.361528949137817e-11,4.9624009868349185e-11,1.202782757174205e-10
union-disj_tn,7.548155312042669e-8,7.547246137224793e-8,7.549312921353287e-8,3.416323674860373e-11,2.7110297359738478e-11,4.776273336579604e-11
union-common_nn,5.250992394006534e-3,4.921398964354765e-3,5.901284052438545e-3,1.2604694461781172e-3,7.363337845828576e-4,2.383305262652102e-3
union-common_nn,5.17746657812888e-3,4.877259375323353e-3,5.588330791530092e-3,1.0068843737562985e-3,7.494768110892251e-4,1.472112293271935e-3
union-common_ns,1.2081846205714212e-3,1.1655285179422135e-3,1.302052609075392e-3,2.0016315294325162e-4,1.0469497626414667e-4,3.5116287731776626e-4
union-common_ns,1.209882014845209e-3,1.1641572430080057e-3,1.3033820931872217e-3,1.99424261022005e-4,1.0030876849851111e-4,3.648944618172431e-4
union-common_sn,1.2360919770887482e-3,1.1964910434571342e-3,1.318127618792068e-3,1.9508470158372912e-4,1.0585608031286196e-4,3.508633039950871e-4
union-common_sn,1.2340464735282478e-3,1.1960373249911447e-3,1.3252143154505978e-3,1.968473888977897e-4,1.0959256935697806e-4,3.459282783372114e-4
union-common_nt,5.3555002270736535e-5,5.340187504774378e-5,5.370214172485972e-5,5.180011823450677e-7,4.250688638284095e-7,6.808236011667886e-7
union-common_nt,5.382146928447548e-5,5.368497347348909e-5,5.394624196399572e-5,4.23367529877922e-7,3.5452320157233e-7,5.23577032743541e-7
union-common_tn,5.1059169734562844e-5,5.093508290675408e-5,5.1204577081714046e-5,4.631239427226365e-7,3.976991165863166e-7,5.571607318919503e-7
union-common_tn,5.086245270311035e-5,5.0748413480012005e-5,5.0977281729024126e-5,3.8479813838318397e-7,3.263711954101856e-7,4.7668716265933255e-7
union-mix_nn,1.1295579364182743e-2,1.0672737647204476e-2,1.1971895883576987e-2,1.738541131107291e-3,1.2941223901788562e-3,2.4863230849803404e-3
