Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
GE split present,3.440138142818875e-4,3.4021862780465536e-4,3.481010406183387e-4,1.3507323616438788e-5,1.2004382982310872e-5,1.5025153381837951e-5
GE Craig present,1.5700420112076734e-4,1.5637656316355066e-4,1.5750216764628643e-4,1.867222898176626e-6,1.457471216344514e-6,2.734553484172553e-6
GE Twan present,1.479508822602321e-4,1.4766891397742686e-4,1.4820899687929652e-4,9.446146907606338e-7,7.922837552408883e-7,1.1966850662238015e-6
GE Milan present,1.2633995194098085e-4,1.2620721118961848e-4,1.2642963222895442e-4,3.7632871025618635e-7,2.7431536974267666e-7,5.149716623078453e-7
GE split absent,3.728896732898263e-4,3.708267882485988e-4,3.7445343093761704e-4,5.983690907439235e-6,4.665383958716906e-6,7.809080184497557e-6
GE Craig absent,1.4452103713243647e-4,1.4382573388846477e-4,1.449742252127032e-4,1.8247337188955732e-6,1.132589639778327e-6,3.071252284321345e-6
GE Twan absent,1.369316101666354e-4,1.3682531425136053e-4,1.3704312878806213e-4,3.6235426922963787e-7,2.967406816464911e-7,4.431633939587007e-7
GE Milan absent,1.1860642624739488e-4,1.185271233068666e-4,1.1868143999479197e-4,2.5853808455250855e-7,2.1315169693045006e-7,3.247413015440509e-7
GE split far,3.036696560116967e-4,2.9993051973856795e-4,3.093450802015379e-4,1.5050851366923344e-5,1.1267469242453786e-5,1.8453292072484607e-5
GE Craig far,1.3749571990902205e-4,1.3357248660873192e-4,1.4118617702850764e-4,1.3542703909152854e-5,1.1735523439993332e-5,1.5372329981517545e-5
GE Twan far,1.2911112549418094e-4,1.2617268395068157e-4,1.3135961681599157e-4,8.035851518487373e-6,6.916810867392135e-6,9.405737710309597e-6
GE Milan far,1.0117517319191871e-4,1.0112176623824887e-4,1.0122142959966026e-4,1.6165408232645677e-7,1.335037202791343e-7,2.1217711413020138e-7
GE split !present,3.592880074815073e-4,3.584639691700448e-4,3.6006124908370446e-4,2.8635758646441572e-6,2.2878606549008275e-6,3.990409792612118e-6
GE Craig !present,1.4996054461530967e-4,1.4819609458880404e-4,1.517208347486712e-4,6.3325053188078195e-6,5.759582336808912e-6,6.943598512758252e-6
GE Twan !present,1.4994591146834914e-4,1.4982671238080456e-4,1.5003833865627426e-4,3.718458220635727e-7,2.9264037155362584e-7,5.362717083964623e-7
GE Milan !present,1.271819999340411e-4,1.2693323362768791e-4,1.2740402306844024e-4,8.05033687661631e-7,5.914358503176047e-7,1.0994624396060712e-6
GE split !absent,3.7591917394123214e-4,3.7536716830199353e-4,3.7632681692411653e-4,1.6156575685992587e-6,1.294305889301505e-6,2.1474878713556458e-6
GE Craig !absent,1.4629229553871415e-4,1.4595786789627034e-4,1.4651369508366158e-4,9.395870830124654e-7,6.547699011002343e-7,1.414428501824461e-6
GE Twan !absent,1.368388247397118e-4,1.3635691128920853e-4,1.371589639713472e-4,1.2812152608390452e-6,9.322770053625399e-7,1.687863979432063e-6
GE Milan !absent,1.1821412543199159e-4,1.1763477510176399e-4,1.186110843308466e-4,1.5890423942729566e-6,1.235308564490476e-6,2.3745139248792126e-6
GE split !far,3.241074826021905e-4,3.189745069480052e-4,3.28273770117864e-4,1.555530956652428e-5,1.330054683917528e-5,1.8533073667018185e-5
GE Craig !far,1.4581726268229607e-4,1.4540528451184725e-4,1.4610722938584886e-4,1.202401282995995e-6,8.694623388599144e-7,1.9006649678614454e-6
GE Twan !far,1.2701857523314552e-4,1.2455136577317895e-4,1.2900653330659203e-4,7.88632827652324e-6,6.840717549470134e-6,9.311705296674972e-6
GE Milan !far,1.0265589795042316e-4,1.026039119963527e-4,1.026985276797876e-4,1.59702086058951e-7,1.2580856624593157e-7,2.1199592829450273e-7
