Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
GE split present,8.12363304133673e-5,8.12128744719616e-5,8.126447209555453e-5,8.64696789669429e-8,6.891261612886031e-8,1.0789544346749892e-7
GE caseof present,2.3331416329121186e-5,2.323816567753079e-5,2.3637162277066046e-5,4.5982743245003534e-7,1.0180499160911915e-7,8.357112055860459e-7
GE Twan present,2.154639993317814e-5,2.1363847689855415e-5,2.17760383752635e-5,6.700396723400048e-7,5.272336609531807e-7,8.113262604890606e-7
GE Milan present,2.0746994070938315e-5,2.073777700089682e-5,2.075518625078027e-5,2.8628052665370764e-8,2.4236286220122232e-8,3.467973769066727e-8
GE split absent,1.0332610227646733e-4,1.0330405081294346e-4,1.0334972677169669e-4,7.757686293616312e-8,6.45018331381857e-8,1.0493513915698829e-7
GE caseof absent,3.0400989074777718e-5,3.027139603458636e-5,3.0591826160867174e-5,4.974931920559177e-7,3.829291897117276e-7,6.051813534547722e-7
GE Twan absent,2.624561109775426e-5,2.6095391043471635e-5,2.6428613896666048e-5,5.497899151765323e-7,4.149195959747583e-7,8.992665879154474e-7
GE Milan absent,2.5941126676192483e-5,2.5890803934355482e-5,2.610532495644169e-5,2.758319564281149e-7,3.9509716090878367e-8,5.560815036163773e-7
GE split far,6.757473213690949e-5,6.754459110876133e-5,6.763481817627292e-5,1.3867575708947083e-7,8.342394370794508e-8,2.2399831382126476e-7
GE caseof far,1.8367565789224285e-5,1.8130942377539523e-5,1.893557639910989e-5,1.0664245592944264e-6,3.3780182019563497e-7,1.8901168351841692e-6
GE Twan far,2.0961025656670813e-5,2.0696736999517627e-5,2.1253717824506237e-5,8.935958882774087e-7,8.072730957360495e-7,9.639511999211542e-7
GE Milan far,1.762099746293511e-5,1.7189487599870932e-5,1.8118505264951004e-5,1.535062570857173e-6,1.2123328716438305e-6,1.7754494630715353e-6
GE split !present,8.142252491775918e-5,8.140258170949826e-5,8.145167642155352e-5,7.814199952569967e-8,5.927463552438888e-8,1.0256960184481509e-7
GE caseof !present,2.4728697887182595e-5,2.4711522655831715e-5,2.4745614680259293e-5,6.0519565618405e-8,5.221477928515641e-8,7.221883912287345e-8
GE Twan !present,2.139818067570431e-5,2.1222679457188115e-5,2.1714625339148477e-5,7.531749545116937e-7,5.929174988098476e-7,9.698412668829196e-7
GE Milan !present,2.073857969456755e-5,2.056510546449247e-5,2.1040017409528214e-5,7.343185114431189e-7,4.268279069509827e-7,1.0098149705129546e-6
GE split !absent,1.0581178934103446e-4,1.0525896083826109e-4,1.0632438608576077e-4,1.6803637866514852e-6,1.4596724691551228e-6,1.965264873214921e-6
GE caseof !absent,2.8911489657303326e-5,2.88392545586628e-5,2.9095754125410117e-5,3.3326079609636285e-7,2.6545892540266847e-8,5.876961531996233e-7
GE Twan !absent,2.7060836660039584e-5,2.6959185565025006e-5,2.7157092852442634e-5,3.413795075031803e-7,2.8426204640302965e-7,4.429029150918637e-7
GE Milan !absent,2.5911668451278077e-5,2.589817223149472e-5,2.596782402760897e-5,7.693769580583086e-8,2.9102260887802597e-8,1.632313479172211e-7
GE split !far,6.789633155708749e-5,6.786662962003248e-5,6.794595156404933e-5,1.2664330974767126e-7,7.734205559819971e-8,2.1416116718980812e-7
GE caseof !far,1.8711983423616905e-5,1.8576834959884588e-5,1.9268869173460167e-5,7.85085619703308e-7,2.1544691663021636e-7,1.7217828578354038e-6
GE Twan !far,2.204338481207029e-5,2.199322381429926e-5,2.2091921508175708e-5,1.816472201592353e-7,1.53774398644602e-7,2.1611425326749779e-7
GE Milan !far,1.6836223880239935e-5,1.682314613995358e-5,1.6863644668280182e-5,5.883859295465452e-8,3.173103999084582e-8,9.393959363029373e-8
