Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
GE split present,6.842982934298551e-4,6.842573418244601e-4,6.84361402146107e-4,1.7666030754775018e-7,1.0585843845581365e-7,3.0282363911326744e-7
GE Craig present,2.6163465699980933e-4,2.6161074162934925e-4,2.6174451790104085e-4,1.3863489251606406e-7,2.536043903253246e-8,3.1292771766227496e-7
GE Twan present,2.4199023888786962e-4,2.4196664209061473e-4,2.420206190102205e-4,8.843378577864406e-8,7.170661892074837e-8,1.1030014152145148e-7
GE Milan present,1.994981756845855e-4,1.993948037223622e-4,1.9961221576911462e-4,3.5793626117712526e-7,3.131956003035694e-7,4.1866774217859403e-7
GE split absent,7.275373933888624e-4,7.274321562005537e-4,7.276341207383337e-4,3.5150167211189376e-7,2.971316390451096e-7,4.107216206801531e-7
GE Craig absent,2.446870282520796e-4,2.4467684921466364e-4,2.44696175950947e-4,3.2824432082512585e-8,2.6461567893452424e-8,4.363667605280481e-8
GE Twan absent,2.2731793325842523e-4,2.2729256516128347e-4,2.2734598173618437e-4,8.927385717158014e-8,7.062901116921634e-8,1.2235599536221357e-7
GE Milan absent,1.918641792844014e-4,1.9173619847054287e-4,1.9199416184989947e-4,4.3263112696484966e-7,3.856238289745084e-7,5.068908594867477e-7
GE split far,6.3974297846165e-4,6.396722190828509e-4,6.399061299218542e-4,3.5550142586517836e-7,1.558119420169619e-7,7.234841287261971e-7
GE Craig far,2.3920488697946215e-4,2.3919440331178553e-4,2.392194821245235e-4,4.20857111757889e-8,3.2955333462742434e-8,5.705075986147431e-8
GE Twan far,2.0657019358731173e-4,2.0656132457007645e-4,2.0658189291440375e-4,3.3692031765112336e-8,2.6347201340501864e-8,4.6399426122925724e-8
GE Milan far,1.4289331238146442e-4,1.4288556082883813e-4,1.4290856505330714e-4,3.513542870368663e-8,2.2388581362358225e-8,6.18107360453664e-8
GE split !present,6.817680868116475e-4,6.817147258539316e-4,6.818210533941683e-4,1.8214824087651215e-7,1.5015551406501067e-7,2.164244627115067e-7
GE Craig !present,2.6456298991411783e-4,2.6455601016299603e-4,2.6457743379768175e-4,3.2733143502109864e-8,1.9029285111951696e-8,5.4757792773627986e-8
GE Twan !present,2.459941010871165e-4,2.459681655875756e-4,2.460189789809251e-4,8.766490333735709e-8,7.446884304913493e-8,1.0298230531935617e-7
GE Milan !present,2.0332870725026545e-4,2.0323357783377587e-4,2.0341120248900876e-4,2.992033461046418e-7,2.567051546427736e-7,3.4982170081687663e-7
GE split !absent,7.269494795007562e-4,7.268846804874588e-4,7.270012106974006e-4,1.9233982736508827e-7,1.6326982692043284e-7,2.2160036927055245e-7
GE Craig !absent,2.4738257349999373e-4,2.4737417609057183e-4,2.473926593280577e-4,2.9744262187552542e-8,1.968711425383242e-8,4.7338791988870825e-8
GE Twan !absent,2.3030175948056058e-4,2.3027949287482533e-4,2.3033810868464526e-4,9.71402044128888e-8,7.004180534788235e-8,1.4948378199125832e-7
GE Milan !absent,1.8526381521800984e-4,1.8522654144170728e-4,1.8530269190998418e-4,1.306441328149328e-7,1.127496370952402e-7,1.6105271833451384e-7
GE split !far,6.39492164112456e-4,6.394671066815415e-4,6.395558768934321e-4,1.1648378276684161e-7,7.018791849182999e-8,2.2496926150627832e-7
GE Craig !far,2.414542450766173e-4,2.4144420814907873e-4,2.4147020383731295e-4,4.0835420919008635e-8,2.914559548463755e-8,6.722607037116379e-8
GE Twan !far,2.0892591625688115e-4,2.089165291353285e-4,2.0893512547344318e-4,3.1754476109882355e-8,2.6183274251594436e-8,4.056576181376532e-8
GE Milan !far,1.4556849731398578e-4,1.4556314928193352e-4,1.4557649282891496e-4,2.2089043131977127e-8,1.5786509407599537e-8,3.536650529406481e-8
