Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
GE split present,9.802345618529778e-5,9.757681706431404e-5,9.86909407295491e-5,1.8389703027350954e-6,1.3813889946157317e-6,2.473818649942453e-6
GE caseof present,2.78479038324774e-5,2.7535478148293884e-5,2.8233465086032595e-5,1.127438782774527e-6,8.98913003672768e-7,1.4173777561860154e-6
GE Twan present,2.612612283242214e-5,2.5958133037564385e-5,2.6319202932496026e-5,5.98908569328622e-7,5.085803478650559e-7,7.047405206664438e-7
GE Milan present,2.4284882271973615e-5,2.4233126070669542e-5,2.436930415615283e-5,2.0992180890655343e-7,1.0035063806001082e-7,3.2812835319249927e-7
GE split absent,1.254642280971295e-4,1.2503424132194482e-4,1.2590689609213304e-4,1.4883163431742557e-6,1.282839816446034e-6,1.7190826618583274e-6
GE caseof absent,3.548651461021929e-5,3.5476195214221006e-5,3.550178957326654e-5,4.360438644252154e-8,2.725485554947031e-8,6.560301200931786e-8
GE Twan absent,3.0208863707262096e-5,2.9953215661883004e-5,3.049776725004117e-5,9.059864852271113e-7,7.039584463485975e-7,1.110016191880228e-6
GE Milan absent,3.0214490944137085e-5,3.0151215889722796e-5,3.0333793204940423e-5,2.8302718304152967e-7,1.7953243954984146e-7,3.9605178191582145e-7
GE split far,8.102965048757065e-5,8.073039117344395e-5,8.13031802426791e-5,9.767635567189932e-7,8.273503816013718e-7,1.1793645179571396e-6
GE caseof far,2.1482260961885638e-5,2.1192504325867024e-5,2.2044880363596575e-5,1.3331039711214392e-6,7.20120198686717e-7,2.069562718734472e-6
GE Twan far,2.4543072916199234e-5,2.4317968087270342e-5,2.4841738589557076e-5,8.810648591403957e-7,6.684830905249423e-7,1.1084853105540035e-6
GE Milan far,2.0268015582361715e-5,2.0211933136859635e-5,2.051652300474226e-5,3.339182936512571e-7,6.771222259205975e-8,7.480909244710423e-7
GE split !present,9.956073624086899e-5,9.928533054034155e-5,9.983850618192407e-5,9.018297378056795e-7,7.581401811929088e-7,1.1219735523882392e-6
GE caseof !present,2.8981407406040218e-5,2.8712049576607856e-5,2.932183113906621e-5,1.017803887066687e-6,7.867364849388088e-7,1.2492237340119977e-6
GE Twan !present,2.718220907267111e-5,2.6878742427091534e-5,2.7464263217740515e-5,9.827648022274332e-7,8.450935224090533e-7,1.131157237207989e-6
GE Milan !present,2.4848000167671754e-5,2.4486237368008745e-5,2.527319981070449e-5,1.3030051477478107e-6,1.0578792231607757e-6,1.4706720682331937e-6
GE split !absent,1.2940363129423883e-4,1.2863313329346436e-4,1.300078345746622e-4,2.3476377698754914e-6,1.6876378574038741e-6,3.3165250221695238e-6
GE caseof !absent,3.509602955391171e-5,3.495811793340006e-5,3.52912514812802e-5,5.762544965903138e-7,4.5106309054963074e-7,7.165681917451791e-7
GE Twan !absent,3.032808608784526e-5,3.001307003600652e-5,3.070467305610753e-5,1.1109358721992824e-6,9.412373278079704e-7,1.2906092239457077e-6
GE Milan !absent,3.0093388237026855e-5,3.0057401521501913e-5,3.01847008670119e-5,1.6992901570652968e-7,6.75979535402858e-8,3.1927155751738266e-7
GE split !far,8.44085757243382e-5,8.363091126932509e-5,8.504994613692683e-5,2.3401116726532524e-6,2.0475713101686625e-6,2.7978771251423835e-6
GE caseof !far,2.205615882958322e-5,2.1622152927165083e-5,2.3250508401169948e-5,1.9942176720337217e-6,2.6662688018279374e-7,3.4975573464726823e-6
GE Twan !far,2.4159815599045915e-5,2.407045199308042e-5,2.4408699155474676e-5,4.4253844790314144e-7,1.0879263820723704e-7,8.455082718059251e-7
GE Milan !far,2.070124154072758e-5,2.0679178507303916e-5,2.0708981348107603e-5,3.982516474576734e-8,1.626953186769293e-8,8.42299549828681e-8
